benchmark,category,requirement,id,name,policy_id,description,effects,github_link,github_version
HIPAA HITRUST 9.2,Change Control Procedures,The organization does not use automated updates on critical systems.,ID : 0641.10k2Organizational.11 - 10.k,Windows machines should meet requirements for 'System Audit Policies - Detailed Tracking',58383b73-94a9-4414-b382-4146eb02611b,"Windows machines should have the specified Group Policy settings in the category 'System Audit Policies - Detailed Tracking' for auditing DPAPI, process creation/termination, RPC events, and PNP activity. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SystemAuditPoliciesDetailedTracking_AINE.json,2.0.0
HIPAA HITRUST 9.2,Change Control Procedures,"The organization develops, documents, and maintains, under configuration control, a current baseline configuration of the information system, and reviews and updates the baseline as required.",ID : 0642.10k3Organizational.12 - 10.k,Windows machines should meet requirements for 'System Audit Policies - Detailed Tracking',58383b73-94a9-4414-b382-4146eb02611b,"Windows machines should have the specified Group Policy settings in the category 'System Audit Policies - Detailed Tracking' for auditing DPAPI, process creation/termination, RPC events, and PNP activity. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SystemAuditPoliciesDetailedTracking_AINE.json,2.0.0
HIPAA HITRUST 9.2,Change Control Procedures,"The organization (i) establishes and documents mandatory configuration settings for information technology products employed within the information system using the latest security configuration baselines; (ii) identifies, documents, and approves exceptions from the mandatory established configuration settings for individual components based on explicit operational requirements; and (iii) monitors and controls changes to the configuration settings in accordance with organizational policies and procedures.",ID : 0643.10k3Organizational.3 - 10.k,Windows machines should meet requirements for 'System Audit Policies - Detailed Tracking',58383b73-94a9-4414-b382-4146eb02611b,"Windows machines should have the specified Group Policy settings in the category 'System Audit Policies - Detailed Tracking' for auditing DPAPI, process creation/termination, RPC events, and PNP activity. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SystemAuditPoliciesDetailedTracking_AINE.json,2.0.0
HIPAA HITRUST 9.2,Change Control Procedures,"The organization employs automated mechanisms to (i) centrally manage, apply, and verify configuration settings; (ii) respond to unauthorized changes to network and system security-related configuration settings; and (iii) enforce access restrictions and auditing of the enforcement actions.",ID : 0644.10k3Organizational.4 - 10.k,Windows machines should meet requirements for 'System Audit Policies - Detailed Tracking',58383b73-94a9-4414-b382-4146eb02611b,"Windows machines should have the specified Group Policy settings in the category 'System Audit Policies - Detailed Tracking' for auditing DPAPI, process creation/termination, RPC events, and PNP activity. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SystemAuditPoliciesDetailedTracking_AINE.json,2.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,A vulnerability assessment solution should be enabled on your virtual machines,501541f7-f7e7-4cd6-868c-4190fdad3ac9,"Audits virtual machines to detect whether they are running a supported vulnerability assessment solution. A core component of every cyber risk and security program is the identification and analysis of vulnerabilities. Azure Security Center's standard pricing tier includes vulnerability scanning for your virtual machines at no extra cost. Additionally, Security Center can automatically deploy this tool for you.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ServerVulnerabilityAssessment_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerabilities in container security configurations should be remediated,e8cbc669-f12d-49eb-93e7-9273119e9933,Audit vulnerabilities in security configuration on machines with Docker installed and display as recommendations in Azure Security Center.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ContainerBenchmark_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerabilities in security configuration on your machines should be remediated,e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15,Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_OSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerabilities in security configuration on your virtual machine scale sets should be remediated,3c735d8a-a4ba-4a3a-b7cf-db7754cf57f4,Audit the OS vulnerabilities on your virtual machine scale sets to protect them from attacks.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_VmssOSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerabilities on your SQL databases should be remediated,feedbf84-6b99-488c-acc2-71c829aa5ffc,Monitor Vulnerability Assessment scan results and recommendations for how to remediate database vulnerabilities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_SQLDbVulnerabilities_Audit.json,4.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerability assessment should be enabled on SQL Managed Instance,1b7aa243-30e4-4c9e-bca8-d0d3022b634a,"Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnManagedInstance_Audit.json,1.0.1
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Vulnerability assessment should be enabled on your SQL servers,ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9,"Audit Azure SQL servers which do not have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnServer_Audit.json,2.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Technical vulnerabilities are identified, evaluated for risk and corrected in a timely manner.",ID : 0709.10m1Organizational.1 - 10.m,Windows machines should meet requirements for 'Security Options - Microsoft Network Server',caf2d518-f029-4f6b-833b-d7081702f253,"Windows machines should have the specified Group Policy settings in the category 'Security Options - Microsoft Network Server' for disabling SMB v1 server. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SecurityOptionsMicrosoftNetworkServer_AINE.json,2.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,A hardened configuration standard exists for all system and network components.,ID : 0710.10m2Organizational.1 - 10.m,Vulnerability assessment should be enabled on SQL Managed Instance,1b7aa243-30e4-4c9e-bca8-d0d3022b634a,"Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnManagedInstance_Audit.json,1.0.1
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"A technical vulnerability management program is in place to monitor, assess, rank, and remediate vulnerabilities identified in systems.",ID : 0711.10m2Organizational.23 - 10.m,A vulnerability assessment solution should be enabled on your virtual machines,501541f7-f7e7-4cd6-868c-4190fdad3ac9,"Audits virtual machines to detect whether they are running a supported vulnerability assessment solution. A core component of every cyber risk and security program is the identification and analysis of vulnerabilities. Azure Security Center's standard pricing tier includes vulnerability scanning for your virtual machines at no extra cost. Additionally, Security Center can automatically deploy this tool for you.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ServerVulnerabilityAssessment_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,Patches are tested and evaluated before they are installed.,ID : 0713.10m2Organizational.5 - 10.m,Vulnerabilities in security configuration on your machines should be remediated,e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15,Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_OSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,The technical vulnerability management program is evaluated on a quarterly basis.,ID : 0714.10m2Organizational.7 - 10.m,Vulnerabilities in security configuration on your virtual machine scale sets should be remediated,3c735d8a-a4ba-4a3a-b7cf-db7754cf57f4,Audit the OS vulnerabilities on your virtual machine scale sets to protect them from attacks.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_VmssOSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"Systems are appropriately hardened (e.g., configured with only necessary and secure services, ports and protocols enabled).",ID : 0715.10m2Organizational.8 - 10.m,Vulnerabilities in container security configurations should be remediated,e8cbc669-f12d-49eb-93e7-9273119e9933,Audit vulnerabilities in security configuration on machines with Docker installed and display as recommendations in Azure Security Center.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ContainerBenchmark_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,"The organization conducts an enterprise security posture review as needed but no less than once within every three-hundred-sixty-five (365) days, in accordance with organizational IS procedures.",ID : 0716.10m3Organizational.1 - 10.m,Vulnerabilities on your SQL databases should be remediated,feedbf84-6b99-488c-acc2-71c829aa5ffc,Monitor Vulnerability Assessment scan results and recommendations for how to remediate database vulnerabilities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_SQLDbVulnerabilities_Audit.json,4.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,Vulnerability scanning tools include the capability to readily update the information system vulnerabilities scanned.,ID : 0717.10m3Organizational.2 - 10.m,Vulnerabilities in security configuration on your virtual machine scale sets should be remediated,3c735d8a-a4ba-4a3a-b7cf-db7754cf57f4,Audit the OS vulnerabilities on your virtual machine scale sets to protect them from attacks.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_VmssOSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,The organization scans for vulnerabilities in the information system and hosted applications to determine the state of flaw remediation monthly (automatically) and again (manually or automatically) when new vulnerabilities potentially affecting the systems and networked environments are identified and reported.,ID : 0718.10m3Organizational.34 - 10.m,Vulnerabilities in security configuration on your machines should be remediated,e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15,Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_OSVulnerabilities_Audit.json,3.0.0
HIPAA HITRUST 9.2,Control of Technical Vulnerabilities,The organization updates the list of information system vulnerabilities scanned within every thirty (30) days or when new vulnerabilities are identified and reported.,ID : 0719.10m3Organizational.5 - 10.m,Vulnerability assessment should be enabled on SQL Managed Instance,1b7aa243-30e4-4c9e-bca8-d0d3022b634a,"Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnManagedInstance_Audit.json,1.0.1
HIPAA HITRUST 9.2,Business Continuity and Risk Assessment,The organization identifies the critical business processes requiring business continuity.,ID : 1634.12b1Organizational.1 - 12.b,Audit virtual machines without disaster recovery configured,0015ea4d-51ff-4ce3-8d8c-f3f8f0179a56,"Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc .",auditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/RecoveryServices_DisasterRecovery_Audit.json,1.0.0
HIPAA HITRUST 9.2,Business Continuity and Risk Assessment,"Information security aspects of business continuity are (i) based on identifying events (or sequence of events) that can cause interruptions to the organization's critical business processes (e.g., equipment failure, human errors, theft, fire, natural disasters acts of terrorism); (ii) followed by a risk assessment to determine the probability and impact of such interruptions, in terms of time, damage scale and recovery period; (iii) based on the results of the risk assessment, a business continuity strategy is developed to identify the overall approach to business continuity; and (iv) once this strategy has been created, endorsement is provided by management, and a plan created and endorsed to implement this strategy.",ID : 1635.12b1Organizational.2 - 12.b,Azure Key Vault Managed HSM should have purge protection enabled,c39ba22d-4428-4149-b981-70acb31fc383,Malicious deletion of an Azure Key Vault Managed HSM can lead to permanent data loss. A malicious insider in your organization can potentially delete and purge Azure Key Vault Managed HSM. Purge protection protects you from insider attacks by enforcing a mandatory retention period for soft deleted Azure Key Vault Managed HSM. No one inside your organization or Microsoft will be able to purge your Azure Key Vault Managed HSM during the soft delete retention period.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/ManagedHsm_Recoverable_Audit.json,1.0.0
HIPAA HITRUST 9.2,Business Continuity and Risk Assessment,"Information security aspects of business continuity are (i) based on identifying events (or sequence of events) that can cause interruptions to the organization's critical business processes (e.g., equipment failure, human errors, theft, fire, natural disasters acts of terrorism); (ii) followed by a risk assessment to determine the probability and impact of such interruptions, in terms of time, damage scale and recovery period; (iii) based on the results of the risk assessment, a business continuity strategy is developed to identify the overall approach to business continuity; and (iv) once this strategy has been created, endorsement is provided by management, and a plan created and endorsed to implement this strategy.",ID : 1635.12b1Organizational.2 - 12.b,Key vaults should have purge protection enabled,0b60c0b2-2dc2-4e1c-b5c9-abbed971de53,Malicious deletion of a key vault can lead to permanent data loss. A malicious insider in your organization can potentially delete and purge key vaults. Purge protection protects you from insider attacks by enforcing a mandatory retention period for soft deleted key vaults. No one inside your organization or Microsoft will be able to purge your key vaults during the soft delete retention period.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/KeyVault_Recoverable_Audit.json,1.1.1
HIPAA HITRUST 9.2,Business Continuity and Risk Assessment,"Business impact analysis are used to evaluate the consequences of disasters, security failures, loss of service, and service availability.",ID : 1637.12b2Organizational.2 - 12.b,Windows machines should meet requirements for 'Security Options - Recovery console',f71be03e-e25b-4d0f-b8bc-9b3e309b66c0,"Windows machines should have the specified Group Policy settings in the category 'Security Options - Recovery console' for allowing floppy copy and access to all drives and folders. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SecurityOptionsRecoveryconsole_AINE.json,2.0.0
HIPAA HITRUST 9.2,Business Continuity and Risk Assessment,"Business continuity risk assessments (i) are carried out annually with full involvement from owners of business resources and processes; (ii) consider all business processes and is not limited to the information assets, but includes the results specific to information security; and (iii) identifies, quantifies, and prioritizes risks against key business objectives and criteria relevant to the organization, including critical resources, impacts of disruptions, allowable outage times, and recovery priorities.",ID : 1638.12b2Organizational.345 - 12.b,Audit virtual machines without disaster recovery configured,0015ea4d-51ff-4ce3-8d8c-f3f8f0179a56,"Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc .",auditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/RecoveryServices_DisasterRecovery_Audit.json,1.0.0
ISO 27001,Organization of information security,Segregation of Duties,A.6.1.2,A maximum of 3 owners should be designated for your subscription,4f11b553-d42e-4e3a-89be-32ca364cad4c,It is recommended to designate up to 3 subscription owners in order to reduce the potential for breach by a compromised owner.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_DesignateLessThanXOwners_Audit.json,3.0.0
ISO 27001,Organization of information security,Segregation of Duties,A.6.1.2,There should be more than one owner assigned to your subscription,09024ccc-0c5f-475e-9457-b7c0d9ed487b,It is recommended to designate more than one subscription owner in order to have administrator access redundancy.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_DesignateMoreThanOneOwner_Audit.json,3.0.0
ISO 27001,Asset management,Classification of information,A.8.2.1,Vulnerabilities on your SQL databases should be remediated,feedbf84-6b99-488c-acc2-71c829aa5ffc,Monitor Vulnerability Assessment scan results and recommendations for how to remediate database vulnerabilities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_SQLDbVulnerabilities_Audit.json,4.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Add system-assigned managed identity to enable Guest Configuration assignments on virtual machines with no identities,3cf2ab00-13f1-4d0c-8971-2ac904541a7e,"This policy adds a system-assigned managed identity to virtual machines hosted in Azure that are supported by Guest Configuration but do not have any managed identities. A system-assigned managed identity is a prerequisite for all Guest Configuration assignments and must be added to machines before using any Guest Configuration policy definitions. For more information on Guest Configuration, visit https://aka.ms/gcpol .",modify,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_AddSystemIdentityWhenNone_Prerequisite.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Add system-assigned managed identity to enable Guest Configuration assignments on VMs with a user-assigned identity,497dff13-db2a-4c0f-8603-28fa3b331ab6,"This policy adds a system-assigned managed identity to virtual machines hosted in Azure that are supported by Guest Configuration and have at least one user-assigned identity but do not have a system-assigned managed identity. A system-assigned managed identity is a prerequisite for all Guest Configuration assignments and must be added to machines before using any Guest Configuration policy definitions. For more information on Guest Configuration, visit https://aka.ms/gcpol .",modify,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_AddSystemIdentityWhenUser_Prerequisite.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Audit Linux machines that allow remote connections from accounts without passwords,ea53dbee-c6c9-4f0e-9f9e-de0039b78023,"Requires that prerequisites are deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol . Machines are non-compliant if Linux machines that allow remote connections from accounts without passwords","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_LinuxPassword110_AINE.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Audit Linux machines that have accounts without passwords,f6ec09a3-78bf-4f8f-99dc-6c77182d0f99,"Requires that prerequisites are deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol . Machines are non-compliant if Linux machines that have accounts without passwords","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_LinuxPassword232_AINE.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Audit VMs that do not use managed disks,06a78e20-9358-41c9-923c-fb736d382a4d,This policy audits VMs that do not use managed disks,audit,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/VMRequireManagedDisk_Audit.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Deploy the Linux Guest Configuration extension to enable Guest Configuration assignments on Linux VMs,331e8ea8-378a-410f-a2e5-ae22f38bb0da,"This policy deploys the Linux Guest Configuration extension to Linux virtual machines hosted in Azure that are supported by Guest Configuration. The Linux Guest Configuration extension is a prerequisite for all Linux Guest Configuration assignments and must deployed to machines before using any Linux Guest Configuration policy definition. For more information on Guest Configuration, visit https://aka.ms/gcpol .",deployIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_DeployExtensionLinux_Prerequisite.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Storage accounts should be migrated to new Azure Resource Manager resources,37e0d2fe-28a5-43d6-a273-67d37d1f5606,"Use new Azure Resource Manager for your storage accounts to provide security enhancements such as: stronger access control (RBAC), better auditing, Azure Resource Manager based deployment and governance, access to managed identities, access to key vault for secrets, Azure AD-based authentication and support for tags and resource groups for easier security management","Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Storage/Classic_AuditForClassicStorages_Audit.json,1.0.0
ISO 27001,Access control,Access to networks and network services,A.9.1.2,Virtual machines should be migrated to new Azure Resource Manager resources,1d84d5fb-01f6-4d12-ba4f-4a26081d403d,"Use new Azure Resource Manager for your virtual machines to provide security enhancements such as: stronger access control (RBAC), better auditing, Azure Resource Manager based deployment and governance, access to managed identities, access to key vault for secrets, Azure AD-based authentication and support for tags and resource groups for easier security management","Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/ClassicCompute_Audit.json,1.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,An Azure Active Directory administrator should be provisioned for SQL servers,1f314764-cb73-4fc9-b863-8eca98ac36e9,Audit provisioning of an Azure Active Directory administrator for your SQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/SQL_DB_AuditServerADAdmins_Audit.json,1.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,Audit usage of custom RBAC rules,a451c1ef-c6ca-483d-87ed-f49761e3ffb5,"Audit built-in roles such as 'Owner, Contributer, Reader' instead of custom RBAC roles, which are error prone. Using custom roles is treated as an exception and requires a rigorous review and threat modeling","Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/General/Subscription_AuditCustomRBACRoles_Audit.json,1.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,External accounts with owner permissions should be removed from your subscription,f8456c1c-aa66-4dfb-861a-25d127b775c9,External accounts with owner permissions should be removed from your subscription in order to prevent unmonitored access.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_RemoveExternalAccountsWithOwnerPermissions_Audit.json,3.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,External accounts with write permissions should be removed from your subscription,5c607a2e-c700-4744-8254-d77e7c9eb5e4,External accounts with write privileges should be removed from your subscription in order to prevent unmonitored access.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_RemoveExternalAccountsWritePermissions_Audit.json,3.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,MFA should be enabled accounts with write permissions on your subscription,9297c21d-2ed6-4474-b48f-163f75654ce3,Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with write privileges to prevent a breach of accounts or resources.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableMFAForWritePermissions_Audit.json,3.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,MFA should be enabled on accounts with owner permissions on your subscription,aa633080-8b72-40c4-a2d7-d00c03e80bed,Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with owner permissions to prevent a breach of accounts or resources.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableMFAForOwnerPermissions_Audit.json,3.0.0
ISO 27001,Access control,Management of privileged access rights,A.9.2.3,Service Fabric clusters should only use Azure Active Directory for client authentication,b54ed75b-3e1a-44ac-a333-05ba39b99ff0,Audit usage of client authentication only via Azure Active Directory in Service Fabric,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Service%20Fabric/ServiceFabric_AuditADAuth_Audit.json,1.1.0
ISO 27001,Access control,Management of secret authentication information of users,A.9.2.4,Add system-assigned managed identity to enable Guest Configuration assignments on virtual machines with no identities,3cf2ab00-13f1-4d0c-8971-2ac904541a7e,"This policy adds a system-assigned managed identity to virtual machines hosted in Azure that are supported by Guest Configuration but do not have any managed identities. A system-assigned managed identity is a prerequisite for all Guest Configuration assignments and must be added to machines before using any Guest Configuration policy definitions. For more information on Guest Configuration, visit https://aka.ms/gcpol .",modify,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_AddSystemIdentityWhenNone_Prerequisite.json,1.0.0
ISO 27001,Access control,Management of secret authentication information of users,A.9.2.4,Add system-assigned managed identity to enable Guest Configuration assignments on VMs with a user-assigned identity,497dff13-db2a-4c0f-8603-28fa3b331ab6,"This policy adds a system-assigned managed identity to virtual machines hosted in Azure that are supported by Guest Configuration and have at least one user-assigned identity but do not have a system-assigned managed identity. A system-assigned managed identity is a prerequisite for all Guest Configuration assignments and must be added to machines before using any Guest Configuration policy definitions. For more information on Guest Configuration, visit https://aka.ms/gcpol .",modify,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_AddSystemIdentityWhenUser_Prerequisite.json,1.0.0
ISO 27001,Access control,Management of secret authentication information of users,A.9.2.4,Audit Linux machines that do not have the passwd file permissions set to 0644,e6955644-301c-44b5-a4c4-528577de6861,"Requires that prerequisites are deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol . Machines are non-compliant if Linux machines that do not have the passwd file permissions set to 0644","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_LinuxPassword121_AINE.json,1.0.0
